pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AF4FGFIYRBP2MKEV2RSJWWWQLUAA::1446328928000000000::pair::0,AF4FGFIYRBP2MKEV2RSJWWWQLUAA::1446328928000000000,AF4FGFIYRBP2MKEV2RSJWWWQLUAA,test,2015-10-31 22:02:08.000,B00BL5MONE,6,15,B00BL5MONE,B0002I832M,Orca - The Killer Whale,The Oblongs - The Complete Series,head,head,B00BL5MONE,B0002I832M,B00BL5MONE,positive_vs_negative,0.6000000000000001,The detailed description of Candidate B provides more information for a potential recommendation.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,1,0.3056633049,1.0,pointwise_calibrated
AF4SFCO4I3SLJRGFHURY2ER3TEJQ::1478305753000000000::pair::0,AF4SFCO4I3SLJRGFHURY2ER3TEJQ::1478305753000000000,AF4SFCO4I3SLJRGFHURY2ER3TEJQ,test,2016-11-05 00:29:13.000,B01J4SRJFW,6,15,B00NEHN16G,B01J4SRJFW,Paranormal Activity: The Ghost Dimension [3D Blu-ray],,tail,head,B01J4SRJFW,B00NEHN16G,B01J4SRJFW,positive_vs_negative,0.5,The item ID is more similar to the user's previous interaction.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,4,0.2804072918776666,0.0,pointwise_calibrated
AF4TJNH63VGELBUIBC2H5YZCJ2BA::1523553714625000000::pair::0,AF4TJNH63VGELBUIBC2H5YZCJ2BA::1523553714625000000,AF4TJNH63VGELBUIBC2H5YZCJ2BA,test,2018-04-12 17:21:54.625,B075DQDTZS,6,15,B075DQDTZS,B00L9FLXXI,Freaky Friday,Suits: Season 4,tail,tail,B075DQDTZS,B075DQDTZS,B00L9FLXXI,positive_vs_negative,0.7000000000000001,"The user shows a strong preference for superhero and action content, aligning with Justice League.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,3,4,0.2804072918776666,0.0,pointwise_calibrated
AF4XZETBRPIRKSFJBHUW7FCRRBYA::1685747965182000000::pair::0,AF4XZETBRPIRKSFJBHUW7FCRRBYA::1685747965182000000,AF4XZETBRPIRKSFJBHUW7FCRRBYA,test,2023-06-02 23:19:25.182,B01LR7151C,6,15,B009MEEZXI,B01LR7151C,Cadfael: The Complete Collection,,mid,tail,B01LR7151C,B009MEEZXI,B01LR7151C,positive_vs_negative,0.5,The item ID is closer in format to the user's previous interactions.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,6,0.2804072918776666,0.0,pointwise_calibrated
AF4ZLBFGVXO5HHSZPZBUPUUMZODA::1651788979644000000::pair::0,AF4ZLBFGVXO5HHSZPZBUPUUMZODA::1651788979644000000,AF4ZLBFGVXO5HHSZPZBUPUUMZODA,test,2022-05-05 22:16:19.644,B00BAYLRNO,6,15,B00BAYLRNO,B00005JLXH,The Impossible [Blu-ray],Star Wars: Episode III - Revenge of the Sith (Widescreen Edition),mid,head,B00BAYLRNO,B00005JLXH,B00BAYLRNO,positive_vs_negative,0.6000000000000001,"The user's history includes genre variety, making the popular sci-fi epic a plausible match.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,1,0.3056633049,1.0,pointwise_calibrated
AF53QKYZPCGBKIQVV3KUW3EJZB6Q::1503377917039000000::pair::0,AF53QKYZPCGBKIQVV3KUW3EJZB6Q::1503377917039000000,AF53QKYZPCGBKIQVV3KUW3EJZB6Q,test,2017-08-22 04:58:37.039,B01I5SLS9A,6,15,B01I5SLS9A,B001LM1456,Grey's Anatomy: Season 1,Outlander: Season 2 [DVD],tail,mid,B01I5SLS9A,B01I5SLS9A,B001LM1456,positive_vs_negative,0.7000000000000001,"The user's history suggests an interest in action and sci-fi, making a historical drama less ideal but still more preferable than an item with no descriptive information.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,5,0.2804072918776666,0.0,pointwise_calibrated
AF5J6SL3S2IEPPQQ6JABWJZ4UHTQ::1377029058000000000::pair::0,AF5J6SL3S2IEPPQQ6JABWJZ4UHTQ::1377029058000000000,AF5J6SL3S2IEPPQQ6JABWJZ4UHTQ,test,2013-08-20 20:04:18.000,B00BN4RRIA,6,15,B00BN4RRIA,B00UHAJ24S,Problem Child Tantrum Pack [DVD],House of Cards: Season 3,mid,tail,B00BN4RRIA,B00UHAJ24S,B00BN4RRIA,positive_vs_negative,0.6000000000000001,The user's previous interactions suggest a potential interest in media content.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,2,0.3056633049,1.0,pointwise_calibrated
AF5JF4O34O67C6SFQVAWRSG4GDVQ::1596551570166000000::pair::0,AF5JF4O34O67C6SFQVAWRSG4GDVQ::1596551570166000000,AF5JF4O34O67C6SFQVAWRSG4GDVQ,test,2020-08-04 14:32:50.166,B002XF9C54,6,15,B002XF9C54,B006JWR3N0,Gone with the Wind (70th Anniversary Edition) [Blu-ray],Cat in the Hat (Deluxe Edition),mid,mid,B002XF9C54,B002XF9C54,B006JWR3N0,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for movies, and Candidate A is a classic film with detailed information.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,6,0.2782488325166666,1.0,pointwise_calibrated
AF5K6ZNM5Q6PQ5ISFDQMCXGPNSKA::1516348802998000000::pair::0,AF5K6ZNM5Q6PQ5ISFDQMCXGPNSKA::1516348802998000000,AF5K6ZNM5Q6PQ5ISFDQMCXGPNSKA,test,2018-01-19 08:00:02.998,B071X7WFQR,6,15,B071X7WFQR,B01BNZJ9KM,,"Mule, The (DVD)",tail,tail,B071X7WFQR,B071X7WFQR,B01BNZJ9KM,positive_vs_negative,0.5,No meaningful information is available to make a reliable comparison.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,6,5,0.2804072918776666,0.0,pointwise_calibrated
AF5WIKGI27HPZDMHMN6W5Q7V5ILQ::1486247987000000000::pair::0,AF5WIKGI27HPZDMHMN6W5Q7V5ILQ::1486247987000000000,AF5WIKGI27HPZDMHMN6W5Q7V5ILQ,test,2017-02-04 22:39:47.000,B01J4SSP6E,6,15,B0007TKNDS,B01J4SSP6E,The Escort,Harper Valley P.T.A.,head,tail,B01J4SSP6E,B0007TKNDS,B01J4SSP6E,positive_vs_negative,0.6000000000000001,"The user's history includes narrative titles, and Candidate A has a clear title and description.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,1,5,0.3056633049,1.0,pointwise_calibrated
AF5X46IS37SCCGNYLBHVCMEEMQGA::1478994844000000000::pair::0,AF5X46IS37SCCGNYLBHVCMEEMQGA::1478994844000000000,AF5X46IS37SCCGNYLBHVCMEEMQGA,test,2016-11-12 23:54:04.000,B00BYEWLIU,6,15,B00BYEWLIU,B07KLFJD4Q,The Breakfast Club,Doctor Who: Resolution,mid,tail,B00BYEWLIU,B00BYEWLIU,B07KLFJD4Q,positive_vs_negative,0.8,"The user's history shows a strong preference for historical and period dramas, which aligns with The Borgias.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,2,0.2804072918776666,0.0,pointwise_calibrated
AF6NS22H64ADARVRJOOW7LTSYK7A::1668037504847000000::pair::0,AF6NS22H64ADARVRJOOW7LTSYK7A::1668037504847000000,AF6NS22H64ADARVRJOOW7LTSYK7A,test,2022-11-09 23:45:04.847,B01F6EHOCG,6,15,B005COLF3A,B01F6EHOCG,National Lampoon's Vacation Collection (3FE),,mid,tail,B01F6EHOCG,B01F6EHOCG,B005COLF3A,positive_vs_negative,0.7000000000000001,"The user's previous horror-themed purchases suggest a stronger interest in the Elvis biopic, which is directed by John Carpenter, a horror icon.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,1,0.26138608741666663,1.0,pointwise_calibrated
AF6VYK7W5F47HKOUPRHYSWUDECEQ::1605222590893000000::pair::0,AF6VYK7W5F47HKOUPRHYSWUDECEQ::1605222590893000000,AF6VYK7W5F47HKOUPRHYSWUDECEQ,test,2020-11-12 23:09:50.893,B08N5HNHD7,6,15,B08N5HNHD7,B0091WAN3C,Pirates of the Caribbean: 1-4 Boxed Set,Magnum P.I.: The Complete Series [DVD],tail,mid,B08N5HNHD7,B08N5HNHD7,B0091WAN3C,positive_vs_negative,0.5,The item ID is closer in format to the user's second interaction.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,5,0.2645233423166667,1.0,pointwise_calibrated
AF6YRHUEW4OMYKADQBXLJ7HLZE7Q::1553527410212000000::pair::0,AF6YRHUEW4OMYKADQBXLJ7HLZE7Q::1553527410212000000,AF6YRHUEW4OMYKADQBXLJ7HLZE7Q,test,2019-03-25 15:23:30.212,B01N0MCG3B,6,15,B01N0MCG3B,B00NFDE5I2,Katharine Hepburn Collection (Morning Glory / Undercurrent / Sylvia Scarlett / Without Love / Dragon Seed / The Corn Is Green) [DVD],Beauty and the Beast,tail,tail,B01N0MCG3B,B01N0MCG3B,B00NFDE5I2,positive_vs_negative,0.9,"The user's history shows a strong preference for classic Disney animated films, which matches Candidate A.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,3,0.2804072918776666,0.0,pointwise_calibrated
AF72IUTRV5LDEU5HT34QW6WAJR3A::1507849590773000000::pair::0,AF72IUTRV5LDEU5HT34QW6WAJR3A::1507849590773000000,AF72IUTRV5LDEU5HT34QW6WAJR3A,test,2017-10-12 23:06:30.773,6305428042,6,15,B000WAGVDI,6305428042,"Buena Vista Home Video, Hocus Pocus",Octopussy,mid,head,6305428042,6305428042,B000WAGVDI,positive_vs_negative,0.6000000000000001,"The detailed description suggests a popular, well-known movie which is generally a safer recommendation.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,1,0.2804072918776666,0.0,pointwise_calibrated
AF76A2BLKGQ6WM22SEULZHESGRWA::1465394243000000000::pair::0,AF76A2BLKGQ6WM22SEULZHESGRWA::1465394243000000000,AF76A2BLKGQ6WM22SEULZHESGRWA,test,2016-06-08 13:57:23.000,B000KGY9EW,6,15,B000KGY9EW,B000NV2IEM,,Underworld: The Legacy Collection (Underworld / Underworld: Evolution / Underworld: Rise of the Lycans / Underworld: Awakening) [Blu-ray],mid,mid,B000KGY9EW,B000KGY9EW,B000NV2IEM,positive_vs_negative,0.7000000000000001,"It has a clear title and description suggesting comedy content, which may align with the user's previous interactions.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,3,4,0.2804072918776666,0.0,pointwise_calibrated
AF7PPQAEQHZZTH56YWZ5SA2COQOA::1436379235000000000::pair::0,AF7PPQAEQHZZTH56YWZ5SA2COQOA::1436379235000000000,AF7PPQAEQHZZTH56YWZ5SA2COQOA,test,2015-07-08 18:13:55.000,B00008MTW2,6,15,B008LRDBVE,B00008MTW2,Underworld: The Legacy Collection (Underworld / Underworld: Evolution / Underworld: Rise of the Lycans / Underworld: Awakening) [Blu-ray],"The Long, Hot Summer",mid,head,B00008MTW2,B00008MTW2,B008LRDBVE,positive_vs_negative,0.6000000000000001,"The user's previous interaction suggests a preference for movies, and this candidate is a classic film.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,1,0.2804072918776666,0.0,pointwise_calibrated
AF7T7IT3OXIUBYG7R4J7XKRGI7XA::1452446376000000000::pair::0,AF7T7IT3OXIUBYG7R4J7XKRGI7XA::1452446376000000000,AF7T7IT3OXIUBYG7R4J7XKRGI7XA,test,2016-01-10 17:19:36.000,B001PJRAUS,6,15,B00I2TW0UO,B001PJRAUS,Unbreakable (Two-Disc Vista Series),,tail,mid,B001PJRAUS,B00I2TW0UO,B001PJRAUS,positive_vs_negative,0.6000000000000001,The user's history suggests a preference for historical drama series on Blu-ray.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,1,0.2804072918776666,0.0,pointwise_calibrated
AFA3FC2TKSJURZEJCTY6WPL63MVQ::1485197109000000000::pair::0,AFA3FC2TKSJURZEJCTY6WPL63MVQ::1485197109000000000,AFA3FC2TKSJURZEJCTY6WPL63MVQ,test,2017-01-23 18:45:09.000,B01LWNPPZQ,6,15,B01LWNPPZQ,B01IARNQJ6,,Cafe Society,tail,tail,B01LWNPPZQ,B01IARNQJ6,B01LWNPPZQ,positive_vs_negative,0.6000000000000001,The user's history suggests a preference for items with descriptive content.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,3,0.2804072918776666,0.0,pointwise_calibrated
AFAEUO2RC2KPFGEIDHT7SLPN3VWA::1539019537708000000::pair::0,AFAEUO2RC2KPFGEIDHT7SLPN3VWA::1539019537708000000,AFAEUO2RC2KPFGEIDHT7SLPN3VWA,test,2018-10-08 17:25:37.708,B079SPN4ML,6,15,B00AEFY9RG,B079SPN4ML,Hugo,Wish Me Luck: The Complete Collection,mid,tail,B079SPN4ML,B00AEFY9RG,B079SPN4ML,positive_vs_negative,0.7000000000000001,The detailed description suggests a narrative film similar to the user's previous items.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,1,5,0.3056633049,1.0,pointwise_calibrated
AFAIC4EYJMCAKD7LA5Q6S5E3S7EQ::1619639501071000000::pair::0,AFAIC4EYJMCAKD7LA5Q6S5E3S7EQ::1619639501071000000,AFAIC4EYJMCAKD7LA5Q6S5E3S7EQ,test,2021-04-28 19:51:41.071,B081KQ2NWD,6,15,B001F0TM2G,B081KQ2NWD,Make It Happen,Boat Trip (Unrated Edition),mid,tail,B081KQ2NWD,B081KQ2NWD,B001F0TM2G,positive_vs_negative,0.7000000000000001,"Knives Out is a detective thriller, which aligns more closely with the crime and pursuit themes of The Fugitive.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,1,0.2804072918776666,0.0,pointwise_calibrated
AFAKQCPBPIMUPFF5HFUPB4KSL24A::1483455369000000000::pair::0,AFAKQCPBPIMUPFF5HFUPB4KSL24A::1483455369000000000,AFAKQCPBPIMUPFF5HFUPB4KSL24A,test,2017-01-03 14:56:09.000,B004WPJHD0,6,15,B009ZBS67O,B004WPJHD0,Walking the Halls,Clifford: Clifford's Doghouse Adventures,mid,mid,B004WPJHD0,B009ZBS67O,B004WPJHD0,positive_vs_negative,0.7000000000000001,The user's history suggests a preference for crime and investigation content.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,4,0.2804072918776666,0.0,pointwise_calibrated
AFAOOVWY7MLPJHISYK25TWHL7QZQ::1459363982000000000::pair::0,AFAOOVWY7MLPJHISYK25TWHL7QZQ::1459363982000000000,AFAOOVWY7MLPJHISYK25TWHL7QZQ,test,2016-03-30 18:53:02.000,B009IU6EQW,6,15,B006RH3QPQ,B009IU6EQW,Shaun the Sheep - The Farmer's Llamas,Kathy Smith Timeless: Great Buns & Thighs Step Aerobics Workout,mid,mid,B009IU6EQW,B006RH3QPQ,B009IU6EQW,positive_vs_negative,0.7000000000000001,It matches the user's interest in fitness content.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,1,0.2804072918776666,0.0,pointwise_calibrated
AFBMHJERZRHDK6HGTQI6T4IKQGCQ::1482264258000000000::pair::0,AFBMHJERZRHDK6HGTQI6T4IKQGCQ::1482264258000000000,AFBMHJERZRHDK6HGTQI6T4IKQGCQ,test,2016-12-20 20:04:18.000,B01GPH6QOU,6,15,B01GPH6QOU,B0000WN0UU,,Problem Child Tantrum Pack [DVD],tail,head,B01GPH6QOU,B0000WN0UU,B01GPH6QOU,positive_vs_negative,0.6000000000000001,"The user's history suggests a focus on children's media, and Candidate B is a children's comedy DVD.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,1,0.20969439754999997,1.0,pointwise_calibrated
AFBU3T6X7IY3NQXWWMZUKAZJ7WGA::1541729054433000000::pair::0,AFBU3T6X7IY3NQXWWMZUKAZJ7WGA::1541729054433000000,AFBU3T6X7IY3NQXWWMZUKAZJ7WGA,test,2018-11-09 02:04:14.433,B07FNZ35DV,6,15,B07FNZ35DV,B07K6Y4GF2,,Vikings: The Complete Second Season [Blu-ray],tail,tail,B07FNZ35DV,B07K6Y4GF2,B07FNZ35DV,positive_vs_negative,0.5,No descriptive information is available to make a reliable comparison.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,6,4,0.2804072918776666,0.0,pointwise_calibrated
AFBUXIGV4TIRDZYU37YHOXLP5AZQ::1461159343000000000::pair::0,AFBUXIGV4TIRDZYU37YHOXLP5AZQ::1461159343000000000,AFBUXIGV4TIRDZYU37YHOXLP5AZQ,test,2016-04-20 13:35:43.000,B001AM4QWU,6,15,B00S6MBGY8,B001AM4QWU,Justice League: Season 1 (DC Comics Classic Collection),WILD,tail,mid,B001AM4QWU,B00S6MBGY8,B001AM4QWU,positive_vs_negative,0.6000000000000001,"The user's first item is a narrative mystery, and Candidate A offers a compelling narrative journey.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,5,0.3056633049,1.0,pointwise_calibrated
AFCFFDW43B62WS5LYNZ5D5M54ROQ::1482619517000000000::pair::0,AFCFFDW43B62WS5LYNZ5D5M54ROQ::1482619517000000000,AFCFFDW43B62WS5LYNZ5D5M54ROQ,test,2016-12-24 22:45:17.000,B003NS2SYM,6,15,B0002I833Q,B003NS2SYM,Ike - Countdown to D-Day,Hill Street Blues: The Final Season [DVD],head,mid,B003NS2SYM,B0002I833Q,B003NS2SYM,positive_vs_negative,0.7000000000000001,"The user's history includes historical and biographical content, making a historical war drama a plausible match.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,5,0.2804072918776666,0.0,pointwise_calibrated
AFCL363ZF7FLCVFEJXYIDQNM2ZVA::1646277554998000000::pair::0,AFCL363ZF7FLCVFEJXYIDQNM2ZVA::1646277554998000000,AFCL363ZF7FLCVFEJXYIDQNM2ZVA,test,2022-03-03 03:19:14.998,B091D8VWHL,6,15,B091D8VWHL,B0083TUE7E,,I Am Gabriel,tail,mid,B091D8VWHL,B0083TUE7E,B091D8VWHL,positive_vs_negative,0.6000000000000001,Candidate B shares the inspirational and holiday themes present in the user's previous interactions.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,2,0.3056633049,1.0,pointwise_calibrated
AFCVY54XELDL3AADYCJVVXLVEH6Q::1466188986000000000::pair::0,AFCVY54XELDL3AADYCJVVXLVEH6Q::1466188986000000000,AFCVY54XELDL3AADYCJVVXLVEH6Q,test,2016-06-17 18:43:06.000,B00A5IX6TO,6,15,B00AMBK0X4,B00A5IX6TO,Ted (Unrated),,mid,mid,B00A5IX6TO,B00AMBK0X4,B00A5IX6TO,positive_vs_negative,0.7000000000000001,"The user previously interacted with a movie, and Candidate A provides a complete title and description for a comedy film.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,1,5,0.3056633049,1.0,pointwise_calibrated
AFCWOTBO4FDMRPIF2F5OOWYBR7LA::1554341054694000000::pair::0,AFCWOTBO4FDMRPIF2F5OOWYBR7LA::1554341054694000000,AFCWOTBO4FDMRPIF2F5OOWYBR7LA,test,2019-04-04 01:24:14.694,B07FY63DB7,6,15,B01G9DXUI0,B07FY63DB7,Fantastic Four Double Feature (Fantastic Four / Fantastic Four: Rise of the Silver Surfer),24: Live Another Day,tail,tail,B07FY63DB7,B07FY63DB7,B01G9DXUI0,positive_vs_negative,0.5,The newer item ID suggests a more recent product.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,6,0.2804072918776666,0.0,pointwise_calibrated
AFCY2LNUJJOQQEKNSE2F37YSZZUA::1555553734667000000::pair::0,AFCY2LNUJJOQQEKNSE2F37YSZZUA::1555553734667000000,AFCY2LNUJJOQQEKNSE2F37YSZZUA,test,2019-04-18 02:15:34.667,B00U2C0TPC,6,15,B00U2C0TPC,B00008G8DY,,Juan Gabriel: En el Palacio de Bellas Artes,tail,head,B00U2C0TPC,B00U2C0TPC,B00008G8DY,positive_vs_negative,0.6000000000000001,"The user's history suggests a preference for TV series, and this unknown item is more likely to be similar.",True,0.3056633049,0.04,0.6943366951000001,0.96,True,True,0.17283165244999998,0.82716834755,5,2,0.26138608741666663,1.0,pointwise_calibrated
AFCZB5VZQF2TUDLYA66ITE7BH2LA::1458849315000000000::pair::0,AFCZB5VZQF2TUDLYA66ITE7BH2LA::1458849315000000000,AFCZB5VZQF2TUDLYA66ITE7BH2LA,test,2016-03-24 19:55:15.000,B008JFUQ16,6,15,B00018LTDI,B008JFUQ16,Battlestar Galactica: The Complete Epic Series,,head,mid,B008JFUQ16,B00018LTDI,B008JFUQ16,positive_vs_negative,0.7000000000000001,The user's history of classic TV series suggests a stronger preference for Battlestar Galactica over a modern animated film.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,3,0.2782488325166666,1.0,pointwise_calibrated
AFDIBXXYDJNRVYSZIM5RQR64OJZQ::1612064515105000000::pair::0,AFDIBXXYDJNRVYSZIM5RQR64OJZQ::1612064515105000000,AFDIBXXYDJNRVYSZIM5RQR64OJZQ,test,2021-01-31 03:41:55.105,B07BC4RC2X,6,15,B07BC4RC2X,B01BEFTZTG,,Veronica Mars,tail,tail,B07BC4RC2X,B01BEFTZTG,B07BC4RC2X,positive_vs_negative,0.5,It shares a similar alphanumeric pattern with the user's interacted items.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,4,0.2804072918776666,0.0,pointwise_calibrated
AFDOL5NSR6RWKHCCMJXFS2YMKCVQ::1612728831243000000::pair::0,AFDOL5NSR6RWKHCCMJXFS2YMKCVQ::1612728831243000000,AFDOL5NSR6RWKHCCMJXFS2YMKCVQ,test,2021-02-07 20:13:51.243,B011MUA6NW,6,15,B011MUA6NW,B00ANDDBBY,The Longshots,"4 Film Favorites: Urban Life (ATL, New Jack City, Set It Off: Deluxe Edition, Menace II Society: Deluxe Edition)",tail,mid,B011MUA6NW,B00ANDDBBY,B011MUA6NW,positive_vs_negative,0.6000000000000001,The user's prior interest in a comedy film collection suggests a possible preference for multi-movie sets over a single-genre drama series.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,5,3,0.3056633049,1.0,pointwise_calibrated
AFDWHFEJDQMJHDVLWKRKZRWXO6PQ::1558834521150000000::pair::0,AFDWHFEJDQMJHDVLWKRKZRWXO6PQ::1558834521150000000,AFDWHFEJDQMJHDVLWKRKZRWXO6PQ,test,2019-05-26 01:35:21.150,B07CRYN5RP,6,15,B00008DDJD,B07CRYN5RP,Leslie Sansone - Walk Away the Pounds Express - Super Challenge,,head,tail,B07CRYN5RP,B00008DDJD,B07CRYN5RP,positive_vs_negative,0.6000000000000001,"The user's history shows a preference for lighthearted entertainment, which aligns more with a fitness video than an unknown item.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,6,0.2804072918776666,0.0,pointwise_calibrated
AFE2E74U5OLYFAXMOQKREGLKQA2A::1459273671000000000::pair::0,AFE2E74U5OLYFAXMOQKREGLKQA2A::1459273671000000000,AFE2E74U5OLYFAXMOQKREGLKQA2A,test,2016-03-29 17:47:51.000,B008QTVTWA,6,15,B00CBFB8QC,B008QTVTWA,Love and Honor,,mid,head,B008QTVTWA,B00CBFB8QC,B008QTVTWA,positive_vs_negative,0.7000000000000001,"The user's previous items suggest an interest in narrative-driven content, making the detailed drama 'Love and Honor' a more likely match.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,1,0.3056633049,1.0,pointwise_calibrated
AFE44A5ZRTTX6FJKBQDINYRF6GNQ::1457316067000000000::pair::0,AFE44A5ZRTTX6FJKBQDINYRF6GNQ::1457316067000000000,AFE44A5ZRTTX6FJKBQDINYRF6GNQ,test,2016-03-07 02:01:07.000,B00RSGHX3Q,6,15,B008BQ8YHQ,B00RSGHX3Q,Runaway Romance,World War II Classics Collection,mid,head,B00RSGHX3Q,B00RSGHX3Q,B008BQ8YHQ,positive_vs_negative,0.5,No item information available for a meaningful comparison.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,1,0.2804072918776666,0.0,pointwise_calibrated
AFECXBLLJOS43WE2KFUA643ZOY4Q::1435822102000000000::pair::0,AFECXBLLJOS43WE2KFUA643ZOY4Q::1435822102000000000,AFECXBLLJOS43WE2KFUA643ZOY4Q,test,2015-07-02 07:28:22.000,B00Z89ONNI,6,15,B00005N5QW,B00Z89ONNI,Replicant,,head,tail,B00Z89ONNI,B00005N5QW,B00Z89ONNI,positive_vs_negative,0.7000000000000001,It is a complete item with a genre that aligns with the user's previous interaction.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,1,6,0.3056633049,1.0,pointwise_calibrated
AFEDMOM3JUBZFSMVI623JJAQZPBA::1601525074044000000::pair::0,AFEDMOM3JUBZFSMVI623JJAQZPBA::1601525074044000000,AFEDMOM3JUBZFSMVI623JJAQZPBA,test,2020-10-01 04:04:34.044,B00B6YVGO8,6,15,B0126M386M,B00B6YVGO8,Pitch Perfect Aca-Amazing 2-Movie Collection [Blu-ray],,tail,mid,B00B6YVGO8,B0126M386M,B00B6YVGO8,positive_vs_negative,0.7000000000000001,"The user's history suggests a preference for movies and entertainment, making the Pitch Perfect collection a more relevant match.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,5,0.2804072918776666,0.0,pointwise_calibrated
AFFAWCZ5KWNPWEFVKQPKLJYWC3TA::1469602849000000000::pair::0,AFFAWCZ5KWNPWEFVKQPKLJYWC3TA::1469602849000000000,AFFAWCZ5KWNPWEFVKQPKLJYWC3TA,test,2016-07-27 07:00:49.000,B006S8Q8W2,6,15,B006S8Q8W2,B01B2CX0P6,,Zootopia (3D/BD/DVD/Digital HD) [3D Blu-ray],mid,tail,B006S8Q8W2,B01B2CX0P6,B006S8Q8W2,positive_vs_negative,0.5,"The candidate provides a complete title and description, unlike the other.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,2,0.3056633049,1.0,pointwise_calibrated
